timestamp,time_sec,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw
2025-06-18T15:20:03.318940,1750231203.318939,-0.4877705373043435,0.05708846312638792,0.7610482838079897,-0.030294161186969426,-0.06322821549823555,0.02502182721955463,0.9972253329741887,-0.06412764092342224,-0.12491412300673807,0.05418417751719042
2025-06-18T15:20:03.418860,1750231203.4188585,-0.4877550266197103,0.057058738856628245,0.7610633692895338,-0.03027949313182741,-0.06319560417782827,0.025047001085613203,0.9972272136503778,-0.06409924325994847,-0.12484801375060564,0.05423063331988186
2025-06-18T15:20:03.518892,1750231203.51889,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.030282210768369792,-0.06321260632029863,0.02503865843476221,0.9972262630401199,-0.06410473143906671,-0.12488244073095797,0.0542154115533485
2025-06-18T15:20:03.618860,1750231203.6188588,-0.48775858007544026,0.05706769097992351,0.7610627576347289,-0.030282210231017806,-0.06321260220506145,0.025038658532563103,0.9972262633148401,-0.06410473011166662,-0.12488243251504733,0.05421541138800995
2025-06-18T15:20:03.718818,1750231203.7188172,-0.4877687346116229,0.057071038120340395,0.7610555894592449,-0.03029193137197838,-0.06322011868163925,0.0250394367546318,0.9972254720446353,-0.06412485862344872,-0.12489690246641898,0.054218736686808135
2025-06-18T15:20:03.818956,1750231203.818954,-0.48775478470666384,0.05706729199838971,0.7610700631527595,-0.030281083939812044,-0.0632039766648823,0.02503886352242752,0.9972268390906255,-0.06410194788649079,-0.1248652119645915,0.05421506486314681
2025-06-18T15:20:03.918705,1750231203.9187047,-0.4877608546341481,0.057067911688302234,0.7610624517476027,-0.030283844934046657,-0.06322096896640451,0.025047541653392447,0.9972254602024966,-0.06410966085216921,-0.12489852351231197,0.054234082831834896
2025-06-18T15:20:04.018774,1750231204.018774,-0.4877641854879546,0.05707059671211888,0.7610562011931589,-0.03028976562879767,-0.0632028564941894,0.025039078981857223,0.9972266410164079,-0.06411937165228702,-0.12486248374645753,0.05421650918116519
2025-06-18T15:20:04.118789,1750231204.118788,-0.48775858007544026,0.05706769097992351,0.7610627576347289,-0.030282210231017806,-0.06321260220506145,0.025038658532563103,0.9972262633148401,-0.06410473011166662,-0.12488243251504733,0.05421541138800995
2025-06-18T15:20:04.218747,1750231204.2187471,-0.4877649393713627,0.05707063915231657,0.7610628950439463,-0.030291356816880045,-0.06321122875248271,0.02504834613649953,0.997225829297266,-0.06412426325703276,-0.1248785632903388,0.054235948020882156
2025-06-18T15:20:04.318779,1750231204.318779,-0.4877965731644746,0.05706533008637131,0.7610338416129246,-0.03029639445891814,-0.06325463442583142,0.025056404652441296,0.9972227215082582,-0.0641381402572055,-0.12496467098597673,0.05425589782578803
2025-06-18T15:20:04.418839,1750231204.418838,-0.48774719358897495,0.05706649399536077,0.7610846739891425,-0.03027938287644393,-0.06318646127807143,0.02504797782794982,0.9972277718207145,-0.06409856953184494,-0.12482965267361441,0.054231929788408614
2025-06-18T15:20:04.518827,1750231204.5188262,-0.48776896694243627,0.05706878288122989,0.7610556899003538,-0.0302833370572718,-0.06322123185566876,0.025038453442992905,0.9972256871884672,-0.06410751367627765,-0.12489966128045685,0.054215758127271814
2025-06-18T15:20:04.618681,1750231204.6186812,-0.4877877479040646,0.05708799329725613,0.7610415538848994,-0.030286694393038768,-0.06323796256156154,0.02502063879858763,0.9972249715424879,-0.06411308084162927,-0.12493411880840306,0.0541815459617661
2025-06-18T15:20:04.718652,1750231204.718651,-0.4877737577685145,0.05706067080964804,0.7610483842491805,-0.030284463606932956,-0.06322985726023544,0.02505565291130297,0.997224674119167,-0.06411248350698409,-0.12491576339941693,0.054251111487454415
2025-06-18T15:20:04.818688,1750231204.8186886,-0.48776973035480403,0.05706252716414579,0.7610555894592449,-0.030291379815269307,-0.06322038295717844,0.025048136915295456,0.9972252535534323,-0.06412485862344874,-0.12489690246641899,0.054236185422045224
2025-06-18T15:20:04.918799,1750231204.918798,-0.4877649393713627,0.05707063915231657,0.7610628950439463,-0.030290805074744492,-0.06321149314903153,0.025039641821949375,0.9972260478944692,-0.06412207633550635,-0.12487968192514289,0.05421839011418128
2025-06-18T15:20:05.018709,1750231205.0187087,-0.48774719358897495,0.05706649399536077,0.7610846739891425,-0.03027883135049234,-0.06318672557010632,0.025039273496444314,0.9972279904147029,-0.06409638347221916,-0.12483077086081071,0.05421437196052873
2025-06-18T15:20:05.118690,1750231205.1186903,-0.4877687346116229,0.057071038120340395,0.7610555894592449,-0.03029193137197838,-0.06322011868163925,0.0250394367546318,0.9972254720446353,-0.06412485862344872,-0.12489690246641898,0.054218736686808135
2025-06-18T15:20:05.218689,1750231205.2186894,-0.48775834774636995,0.05706994621921736,0.7610626571937026,-0.0302913562794881,-0.06321122463725136,0.02504834623433896,0.9972258295719846,-0.06412426192946315,-0.12487855507445485,0.05423594785552778
2025-06-18T15:20:05.318714,1750231205.3187134,-0.48777276205772385,0.0570691818361162,0.7610483842491805,-0.030284463343871026,-0.06322985738623113,0.0250382484493196,0.9972251112609835,-0.06411029592551956,-0.12491688182899834,0.05421610475023237
2025-06-18T15:20:05.418719,1750231205.418719,-0.4877669746142604,0.05708580880821397,0.7610556899003537,-0.03028499226874839,-0.0632204389731232,0.025029753278546396,0.9972259055951879,-0.06410970095340099,-0.12489854289934801,0.05419841030314613
2025-06-18T15:20:05.518796,1750231205.5187955,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.03028276252022201,-0.06321234199876531,0.025047362751190138,0.9972260444515001,-0.06410691841185016,-0.12488132239832195,0.05423296948568228
2025-06-18T15:20:05.618682,1750231205.6186814,-0.4877672139308061,0.057070859853531775,0.7610625891571199,-0.030292439759333357,-0.06321985983477739,0.02504852501645096,0.9972252447719113,-0.06412700705928574,-0.12489577260104895,0.054237061832864406
2025-06-18T15:20:05.718747,1750231205.7187471,-0.4877621429866906,0.05707034518724756,0.7610553516090333,-0.030292482652011354,-0.06321985016003005,0.025048141161995854,0.9972252537239767,-0.06412704452173906,-0.12489577556725787,0.05423629446295212
2025-06-18T15:20:05.818696,1750231205.818696,-0.4877532573041366,0.057079806425220925,0.7610702639400254,-0.03026499641429129,-0.06320567505067541,0.0250194918494008,0.9972277060235687,-0.06406725401661716,-0.12487073006375057,0.054174201089605786
2025-06-18T15:20:05.918765,1750231205.918764,-0.48776038301351865,0.05708511564503554,0.7610554520501418,-0.03028443990879875,-0.06322069919889298,0.025021049061128054,0.997226124304861,-0.06410751234887187,-0.12489965306454615,0.054180852170627236
2025-06-18T15:20:06.018800,1750231206.0188,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.030282210768369792,-0.06321260632029863,0.02503865843476221,0.9972262630401199,-0.06410473143906671,-0.12488244073095797,0.0542154115533485
2025-06-18T15:20:06.118676,1750231206.1186757,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.030282210768369792,-0.06321260632029863,0.02503865843476221,0.9972262630401199,-0.06410473143906671,-0.12488244073095797,0.0542154115533485
2025-06-18T15:20:06.218704,1750231206.2187042,-0.48776896694243627,0.05706878288122989,0.7610556899003538,-0.030283888884412184,-0.06322096752430413,0.025047157754394603,0.9972254686016367,-0.06410970095340097,-0.12489854289934799,0.05423331609442875
2025-06-18T15:20:06.318769,1750231206.3187687,-0.4877563553775933,0.057086971775529294,0.7610626571937026,-0.03029190775629658,-0.06321096036191787,0.0250222374338243,0.9972264850315666,-0.06412207500808209,-0.12487967370923593,0.05418348415756108
2025-06-18T15:20:06.418682,1750231206.4186816,-0.4877687346116229,0.057071038120340395,0.7610555894592449,-0.03029193137197838,-0.06322011868163925,0.0250394367546318,0.9972254720446353,-0.06412485862344872,-0.12489690246641898,0.054218736686808135
2025-06-18T15:20:06.518716,1750231206.5187154,-0.48775834774636995,0.05706994621921736,0.7610626571937026,-0.03029080453738854,-0.06321148903379555,0.025039641919786512,0.9972260481691886,-0.06412207500808209,-0.12487967370923592,0.05421838994884375
2025-06-18T15:20:06.618674,1750231206.6186736,-0.4877674462591393,0.057068604621401266,0.7610626895978273,-0.03028329364424619,-0.06322123741262019,0.025038837244262147,0.9972256785179215,-0.06410747490279553,-0.12489965010863138,0.05421652503003766
2025-06-18T15:20:06.718773,1750231206.7187724,-0.48776924915995423,0.057086029595429515,0.7610553839733543,-0.030286075371616292,-0.06322907003185782,0.025029932091624414,0.9972253209987099,-0.06411244474661577,-0.12491575222614969,0.05419952386534723
2025-06-18T15:20:06.818733,1750231206.8187323,-0.48776242550747834,0.05708536722687778,0.7610563016349051,-0.030282826056103457,-0.06320317684123257,0.025029395646680077,0.9972270745606507,-0.06410421344269499,-0.12486412423665076,0.05419618332872813
2025-06-18T15:20:06.918792,1750231206.9187918,-0.48775858007544026,0.05706769097992351,0.7610627576347289,-0.030282210231017806,-0.06321260220506145,0.025038658532563103,0.9972262633148401,-0.06410473011166662,-0.12488243251504733,0.05421541138800995
2025-06-18T15:20:07.018717,1750231207.0187166,-0.4877629469783947,0.05708766493871395,0.7610628950439463,-0.03029246003124533,-0.06321070007096619,0.025030941654355942,0.9972262663115578,-0.06412426325703273,-0.12487856329033878,0.05420104222959949
2025-06-18T15:20:07.118733,1750231207.1187327,-0.48776896694243627,0.05706878288122989,0.7610556899003538,-0.0302833370572718,-0.06322123185566876,0.025038453442992905,0.9972256871884672,-0.06410751367627765,-0.12489966128045685,0.054215758127271814
2025-06-18T15:20:07.218685,1750231207.2186852,-0.48777124149583556,0.057069003589050496,0.7610553839733543,-0.030284419934166102,-0.06322986294275756,0.025038632250970406,0.9972251025904292,-0.06411025716534395,-0.12491687065505597,0.054216871654625166
2025-06-18T15:20:07.318680,1750231207.3186796,-0.4877667422047262,0.05708806403921341,0.761055589459245,-0.030293034741498602,-0.06321958999009372,0.02502203227872468,0.9972259089034327,-0.06412485862344874,-0.12489690246641896,0.0541838308955255
2025-06-18T15:20:07.419009,1750231207.419007,-0.48775858007544026,0.05706769097992351,0.7610627576347289,-0.030282210231017806,-0.06321260220506145,0.025038658532563103,0.9972262633148401,-0.06410473011166662,-0.12488243251504733,0.05421541138800995
2025-06-18T15:20:07.519292,1750231207.5192902,-0.4877575808362896,0.05706758593664732,0.7610776064545387,-0.030280509784933324,-0.06319509093326814,0.02504777273906751,0.9972271959237337,-0.06410135336483777,-0.12484688139339978,0.054232276415315285
2025-06-18T15:20:07.618759,1750231207.618759,-0.4877631793861865,0.05708540970753127,0.7610629954849726,-0.030283314006779027,-0.06321207779840696,0.025021253945050025,0.9972266998853331,-0.06410473143906671,-0.12488244073095801,0.05418050576206582
2025-06-18T15:20:07.718811,1750231207.71881,-0.48775478470666384,0.05706729199838971,0.7610700631527595,-0.030281083939812044,-0.0632039766648823,0.02503886352242752,0.9972268390906255,-0.06410194788649079,-0.1248652119645915,0.05421506486314681
2025-06-18T15:20:07.818770,1750231207.818769,-0.4877649393713627,0.05707063915231657,0.7610628950439463,-0.030290805074744492,-0.06321149314903153,0.025039641821949375,0.9972260478944692,-0.06412207633550635,-0.12487968192514289,0.05421839011418128
2025-06-18T15:20:07.918806,1750231207.9188046,-0.48776441782024327,0.05706834145868414,0.7610563016349051,-0.030281722973041773,-0.06320370535460948,0.025046800142930172,0.9972266375733411,-0.06410421344269497,-0.12486412423665079,0.054231089120010754
2025-06-18T15:20:08.018740,1750231208.0187397,-0.4877494681635965,0.0570667147054123,0.7610843682215798,-0.03027991422331462,-0.06319535667812415,0.025039452310512227,0.9972274061200599,-0.06409912685993524,-0.12484798024770642,0.05421548528520576
2025-06-18T15:20:08.118855,1750231208.1188548,-0.4877654135163717,0.0570598305778125,0.7610563016349051,-0.030280619880756136,-0.06320423384873423,0.025046795994064237,0.9972266376775458,-0.06410202677386598,-0.12486524252216544,0.05423097995776969
2025-06-18T15:20:08.218721,1750231208.218721,-0.4877669746142604,0.05708580880821397,0.7610556899003537,-0.03028444044622143,-0.06322070331411873,0.025021048963331037,0.9972261240301028,-0.06410751367627765,-0.12489966128045682,0.05418085233598916
2025-06-18T15:20:08.318714,1750231208.3187134,-0.4877588623363868,0.057084937332120306,0.7610624517476028,-0.030284396495868705,-0.06322070475660237,0.025021432862548404,0.9972261156410137,-0.06410747357538372,-0.12489964189272183,0.054181619073392355
2025-06-18T15:20:08.418645,1750231208.4186451,-0.4877575808362896,0.05706758593664732,0.7610776064545387,-0.030280509784933324,-0.06319509093326814,0.02504777273906751,0.9972271959237337,-0.06410135336483777,-0.12484688139339978,0.054232276415315285
2025-06-18T15:20:08.518775,1750231208.518774,-0.48776038301351865,0.05708511564503554,0.7610554520501418,-0.030284991731289887,-0.06322043485790219,0.02502975337634584,0.9972259058699452,-0.06410969962585021,-0.12489853468346057,0.054198410137767654
2025-06-18T15:20:08.618660,1750231208.6186595,-0.48775834774636995,0.05706994621921736,0.7610626571937026,-0.0302913562794881,-0.06321122463725136,0.02504834623433896,0.9972258295719846,-0.06412426192946315,-0.12487855507445485,0.05423594785552778
2025-06-18T15:20:08.718719,1750231208.7187188,-0.48776996264626626,0.057060271920981745,0.7610556899003537,-0.0302827854908513,-0.06322149605622794,0.025047153605533588,0.9972254687058429,-0.06410751367627765,-0.12489966128045686,0.05423320686250891
2025-06-18T15:20:08.818881,1750231208.81888,-0.4877659351075829,0.057062128262344164,0.7610628950439463,-0.03029025359328777,-0.0632117574147448,0.025048341987636936,0.9972258294014772,-0.06412207633550636,-0.1248796819251429,0.054235838849418364
2025-06-18T15:20:08.918755,1750231208.918755,-0.4877631793861865,0.05708540970753127,0.7610629954849726,-0.030283865754017977,-0.06321181346724399,0.02502995826529164,0.9972264814486289,-0.06410691841185015,-0.12488132239832195,0.054198063694399626
2025-06-18T15:20:09.018879,1750231209.0188777,-0.48775858007544026,0.05706769097992351,0.7610627576347289,-0.030282210231017806,-0.06321260220506145,0.025038658532563103,0.9972262633148401,-0.06410473011166662,-0.12488243251504733,0.05421541138800995
2025-06-18T15:20:09.118705,1750231209.1187046,-0.4877532573041366,0.057079806425220925,0.7610702639400254,-0.03026499641429129,-0.06320567505067541,0.0250194918494008,0.9972277060235687,-0.06406725401661716,-0.12487073006375057,0.054174201089605786
2025-06-18T15:20:09.218854,1750231209.2188532,-0.48778571298747136,0.05707282294253693,0.761048759161497,-0.030293610634400205,-0.06322848802368196,0.02504793579422487,0.997224676975765,-0.06412983110879017,-0.1249130207067535,0.05423664161562447
2025-06-18T15:20:09.318762,1750231209.318762,-0.48776464987090495,0.05706831065595784,0.7610551461231616,-0.03028497129925586,-0.06322959448671298,0.025047336655074633,0.9972248842768298,-0.06411244341905305,-0.12491574401026398,0.05423442949122718
2025-06-18T15:20:09.418827,1750231209.4188263,-0.48776237531750316,0.05706808994813692,0.7610554520501418,-0.030283888347025504,-0.06322096340907377,0.025047157852198854,0.9972254688763923,-0.0641096996258502,-0.12489853468346059,0.0542333159290503
2025-06-18T15:20:09.518683,1750231209.518683,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.03028276252022201,-0.06321234199876531,0.025047362751190138,0.9972260444515001,-0.06410691841185016,-0.12488132239832195,0.05423296948568228
2025-06-18T15:20:09.618661,1750231209.6186612,-0.4877608546341481,0.057067911688302234,0.7610624517476027,-0.030283293106893903,-0.06322123329738534,0.025038837342063792,0.9972256787926779,-0.06410747357538372,-0.12489964189272186,0.054216524864675
2025-06-18T15:20:09.718713,1750231209.7187126,-0.4877651717004339,0.05706838391302288,0.7610629954849725,-0.03028276252022201,-0.06321234199876531,0.025047362751190138,0.9972260444515001,-0.06410691841185016,-0.12488132239832195,0.05423296948568228
2025-06-18T15:20:09.818696,1750231209.8186958,-0.48776616739730294,0.05705987301899698,0.7610629954849725,-0.0302822110313599,-0.06321260619431232,0.025056062916847355,0.9972258258911478,-0.06410691841185012,-0.12488132239832188,0.054250418220919326
2025-06-18T15:20:09.918699,1750231209.9186985,-0.4877887443189403,0.05707086194349709,0.7610564010719779,-0.030283338938000597,-0.06322124625899196,0.02503845310068644,0.9972256862268194,-0.0641075183221995,-0.12489969003614468,0.05421575870603858
2025-06-18T15:20:10.018709,1750231210.0187092,-0.4879541637994006,0.057090420567065786,0.7609557178743473,-0.030312548635105463,-0.06339353927030458,0.025011540709738257,0.9972145362986612,-0.06417372690082634,-0.1252447707822248,0.05417764275452418
2025-06-18T15:20:10.118706,1750231210.1187055,-0.48793950340168696,0.05710554866495674,0.7612485591296241,-0.0302988309315075,-0.06330797373535509,0.02497328957538894,0.9972213476021716,-0.06413593912309448,-0.1250766679777103,0.05409284745918071
2025-06-18T15:20:10.218794,1750231210.218793,-0.48792874405280484,0.05707770569723235,0.7615652647565668,-0.030292965927766206,-0.06331920722047708,0.024964657746574567,0.997221028697182,-0.0641237571088023,-0.12510003057891445,0.05407555116815309
2025-06-18T15:20:10.318727,1750231210.3187265,-0.48785430771236116,0.057066952348351165,0.762018025115767,-0.03025130349157939,-0.06307892870771553,0.02498284035363366,0.9972370656358558,-0.0640271549996591,-0.12462007587379717,0.054089702750291825
2025-06-18T15:20:10.418653,1750231210.418653,-0.4877240603547377,0.05706272640273409,0.7628733389615873,-0.0302627889083396,-0.06292173911835668,0.02492675232811646,0.9972480510746479,-0.06403339974186298,-0.12430835727795139,0.05396710362404546
2025-06-18T15:20:10.518784,1750231210.5187843,-0.4877405679041509,0.05706845173052971,0.7630257908678882,-0.030287619832337718,-0.06298872007261572,0.024938694643676765,0.9972427702109325,-0.06408903995721116,-0.12444034347390295,0.05399901743462982
2025-06-18T15:20:10.618855,1750231210.6188543,-0.4878871311020687,0.057066545417063894,0.7629326717162218,-0.030305474807187177,-0.06313597149685889,0.02495414270854941,0.9972325295845198,-0.06413611824165853,-0.12473318410386285,0.05404285978852806
2025-06-18T15:20:10.718838,1750231210.7188375,-0.48782040342525224,0.057069758744278734,0.7638696598956681,-0.030278453330580716,-0.06310422207321816,0.024976416231347887,0.9972348023673664,-0.06408255772176695,-0.12466965429346114,0.054081996036601555
2025-06-18T15:20:10.818774,1750231210.8187742,-0.48769852146274034,0.0570572490026513,0.765548668865339,-0.0302617292372395,-0.062949526905784,0.02501462294626396,0.9972441293107552,-0.06404399759124056,-0.12435840711678373,0.054145686242145115
2025-06-18T15:20:10.918769,1750231210.918769,-0.48767163656848117,0.05707806264031575,0.7667098047037214,-0.030312616398580565,-0.06290977159822733,0.02498175283862941,0.9972459164868217,-0.06413977218187715,-0.12427816814596286,0.05408310090050478
2025-06-18T15:20:11.018685,1750231211.0186849,-0.487803624919323,0.05706596963809901,0.7666302285308669,-0.03032707531394213,-0.06305868053267297,0.024963166663385605,0.997236537448622,-0.06417586556196218,-0.12457669580203766,0.054058187386940286
2025-06-18T15:20:11.118777,1750231211.1187768,-0.48797281364480455,0.05707620877788827,0.7665704447169416,-0.030344657541269575,-0.06343489448817036,0.024912684785633184,0.9972134044710538,-0.06422846579865457,-0.1253321857363684,0.05398581463709546
2025-06-18T15:20:11.218792,1750231211.218791,-0.48783840096373104,0.057061531528394285,0.7685152253794616,-0.030316684080294764,-0.06323894497190839,0.024912707571110995,0.9972267001573373,-0.06415991556036925,-0.12494139705061114,0.0539682987768745
2025-06-18T15:20:11.318700,1750231211.3186996,-0.4878458673377095,0.05706884827017812,0.7709148926833203,-0.030401030775529417,-0.06341448066749537,0.024982238972121068,0.9972112457776421,-0.0643493784093626,-0.12528378069194873,0.05413136366354689
2025-06-18T15:20:11.419400,1750231211.4194,-0.48780964720640196,0.057075691658902195,0.7718741961854942,-0.03038824167217984,-0.06325931885559441,0.024964364330694804,0.9972219381158658,-0.06431165749488962,-0.12497498632191677,0.054082660022324085
2025-06-18T15:20:11.518736,1750231211.5187356,-0.4878523678962476,0.05706086807078102,0.7725627227746964,-0.03037740505098304,-0.06325344066023487,0.024967260268696584,0.9972225686483864,-0.06428984980742228,-0.12496361882494347,0.05408669990155699
